ID,name_of_agent,longitude,latitude,time_of_measure,NO2_concentration,O3_concentration,PM10_concentration,PM25_concentration
714,student[49],897678.84486816,6250280.49995472,date ('2021-05-27 17:08:45'),36.918751080830894,85.71458333333334,17.53541628519694,7.081250190734863
715,student[49],897698.8125860011,6250267.900663267,date ('2021-05-27 17:08:50'),35.1258338716295,85.70805555555556,17.23194482591417,6.9791664759318035
716,student[49],897718.8188300371,6250255.361334504,date ('2021-05-27 17:08:55'),39.40958440568712,85.70152777777778,17.45819379488627,7.091944621006648
717,student[49],897738.8245312559,6250242.8211396625,date ('2021-05-27 17:09:00'),27.03000020980835,85.69500000000001,15.879999351501464,6.275
718,student[49],897758.911863305,6250230.412168881,date ('2021-05-27 17:09:05'),35.009582153956096,85.68847222222223,17.021527396308052,6.972916475931803
719,student[49],897779.0029659434,6250218.009259437,date ('2021-05-27 17:09:10'),35.72638930214776,85.68194444444445,17.01805517408583,6.97083314259847
720,student[49],897795.5265764775,6250201.563986537,date ('2021-05-27 17:09:15'),39.491250117619835,85.59083333333334,17.41458271741867,7.068750190734863
721,student[49],897807.4038326396,6250181.183152509,date ('2021-05-27 17:09:20'),38.98666678534614,85.56888888888889,17.511110729641384,7.06666685740153
722,student[49],897816.6368551522,6250159.452163964,date ('2021-05-27 17:09:25'),41.28208269013299,85.5623611111111,17.623333393202888,7.080277953545252
723,student[49],897825.0285226409,6250137.386038107,date ('2021-05-27 17:09:30'),42.66166718800863,85.55583333333333,18.00416628519694,7.178333413600922
724,student[49],897833.2657312027,6250115.25838656,date ('2021-05-27 17:09:35'),42.65694496366713,85.54930555555555,18.000694062974716,7.176388969024022
725,student[49],897841.5029397645,6250093.130735012,date ('2021-05-27 17:09:40'),35.40055671268039,85.54277777777777,16.8972216129303,6.858333237965902
726,student[49],897849.7401483263,6250071.003083465,date ('2021-05-27 17:09:45'),42.96375012397766,85.53625,18.009999680519105,7.272499984502792
727,student[49],897857.9736009509,6250048.874045934,date ('2021-05-27 17:09:50'),39.7755546675788,85.51333333333334,17.50666634771559,7.0705557306607565
728,student[49],897866.0799751227,6250026.698129699,date ('2021-05-27 17:09:55'),37.68763927353753,85.42319444444445,17.286806160873837,7.0520835240681965
729,student[49],897874.1481478785,6250004.50828616,date ('2021-05-27 17:10:00'),42.65000089009603,85.41666666666667,17.899999300638836,7.166666746139526
730,student[49],897882.2163206344,6249982.318442621,date ('2021-05-27 17:10:05'),37.49583333333333,85.39333333333333,17.479860729641384,7.04791685740153
731,student[49],897890.2844933901,6249960.128599082,date ('2021-05-27 17:10:10'),39.17472259733412,85.38666666666667,17.493333016501534,7.0627779523531595
732,student[49],897899.0997237427,6249938.238259869,date ('2021-05-27 17:10:15'),39.17041703859965,85.38000000000001,17.48999968369802,7.060833507776261
733,student[49],897909.1206188761,6249916.880434652,date ('2021-05-27 17:10:20'),41.648889520433215,85.37333333333333,18.08666673236423,7.258888872464498
734,student[49],897920.054132815,6249895.95341858,date ('2021-05-27 17:10:25'),38.479166666666664,85.36666666666667,17.48333301809099,7.056944618622462
735,student[49],897930.9577971861,6249875.010766618,date ('2021-05-27 17:10:30'),46.322500991821286,85.36,19.344999504089355,7.655000078678131
736,student[49],897921.4649866614,6249858.864269278,date ('2021-05-27 17:10:35'),40.053193187713624,85.27097222222221,17.97666635248396,7.2530555387338005
737,student[49],897907.2205924867,6249840.41122884,date ('2021-05-27 17:10:40'),37.684444936116535,85.3288888888889,17.773333994547524,7.1511111895243324
738,student[49],897901.4288195287,6249817.604898314,date ('2021-05-27 17:10:45'),44.026665687561035,85.24,18.752084096272785,7.449166544278463
739,student[49],897905.6295066412,6249794.58997613,date ('2021-05-27 17:10:50'),43.14027812745836,85.23333333333333,18.54861111111111,7.347222109635671
740,student[49],897914.8583499031,6249772.889821943,date ('2021-05-27 17:10:55'),36.59055416848924,85.22666666666666,17.445138507419163,7.027083524068197
741,student[49],897925.6771988783,6249751.903229205,date ('2021-05-27 17:11:00'),44.431666946411134,85.20166666666667,18.74166742960612,7.443333212534586
742,student[49],897936.4960478534,6249730.916636467,date ('2021-05-27 17:11:05'),36.2827771557702,85.19486111111111,17.256667323907216,7.02291685740153
743,student[49],897947.3148114667,6249709.92999973,date ('2021-05-27 17:11:10'),43.14166742960612,85.18805555555555,18.33472145928277,7.339444331328074
744,student[49],897956.013472783,6249688.7104700385,date ('2021-05-27 17:11:15'),43.13750076293945,85.18124999999999,18.331249237060547,7.337499886751175
745,student[49],897959.079751972,6249665.5368782375,date ('2021-05-27 17:11:20'),37.07110972934299,85.09333333333333,17.24666732152303,7.01666685740153
746,student[49],897956.518978839,6249642.356949886,date ('2021-05-27 17:11:25'),37.76722160445319,85.08666666666667,17.343332642979092,7.033611283699671
747,student[49],897946.9674348213,6249620.909401953,date ('2021-05-27 17:11:30'),41.944166374206546,85.08,18.04000007311503,7.231666648387909
748,student[49],897936.6093759014,6249599.791280023,date ('2021-05-27 17:11:35'),36.37875137858921,85.05402777777778,17.236667319138846,7.0104168574015295
749,student[49],897924.0071183491,6249579.826437921,date ('2021-05-27 17:11:40'),44.73611079321967,85.04722222222222,19.39444398880005,7.6277778546015425
750,student[49],897910.9244501955,6249560.175452253,date ('2021-05-27 17:11:45'),39.77124908765157,85.02083333333333,18.010416666666668,7.225833314657211
751,student[49],897894.6796498679,6249543.205592456,date ('2021-05-27 17:11:50'),39.76749908659193,85.01388888888889,18.006944444444443,7.223888870080312
752,student[49],897876.7392591516,6249527.8554475475,date ('2021-05-27 17:11:55'),38.0637490802341,85.00694444444444,17.723333982626595,7.121944520870844
753,student[49],897858.7932654659,6249512.511879025,date ('2021-05-27 17:12:00'),29.500000381469725,84.98,16.5,6.6200000762939455
754,student[49],897840.4210969624,6249497.686776243,date ('2021-05-27 17:12:05'),35.476389196183945,84.97291666666666,17.396527396308052,6.918055441644457
755,student[49],897821.8546614958,6249483.100068528,date ('2021-05-27 17:12:10'),36.59305402967665,84.94555555555556,17.593055937025284,7.116111187140147
756,student[49],897824.7553676008,6249461.159295099,date ('2021-05-27 17:12:15'),28.20583302974701,84.93833333333333,15.909999696413676,6.414166553815206
757,student[49],897828.2722064272,6249437.813285239,date ('2021-05-27 17:12:20'),28.201110808054604,84.93111111111111,15.906666363610162,6.412222109900581
758,student[49],897831.6187790573,6249414.440544289,date ('2021-05-27 17:12:25'),26.03777838283115,84.92388888888888,15.603333596388499,6.410277665985955
759,student[49],897834.9653516874,6249391.067803338,date ('2021-05-27 17:12:30'),24.875,84.91666666666667,15.895833412806192,6.1875
760,student[49],897838.3119243175,6249367.695062388,date ('2021-05-27 17:12:35'),23.191804872618782,84.83041666666666,15.712777174843682,6.085416762034098
761,student[49],897841.6637438694,6249344.323075204,date ('2021-05-27 17:12:40'),23.78777747684055,84.80222222222223,15.687777095370823,6.183333333333334
762,student[49],897845.0321221307,6249320.953466825,date ('2021-05-27 17:12:45'),24.583750438690185,84.795,15.883750081062317,6.18125
763,student[49],897848.6160973682,6249297.616071233,date ('2021-05-27 17:12:50'),23.879722303814358,84.78777777777778,15.879722303814358,6.179166666666666
764,student[49],897852.2257354226,6249274.282509973,date ('2021-05-27 17:12:55'),23.397222386466133,84.78055555555557,15.775694145096672,6.177083333333333
765,student[49],897855.8650364082,6249250.953581701,date ('2021-05-27 17:13:00'),23.293333117167155,84.75166666666667,15.871666749318441,6.175
766,student[49],897859.4999973791,6249227.6239785105,date ('2021-05-27 17:13:05'),24.167638209131027,84.74430555555556,15.867638972070482,6.172916666666667
767,student[49],897863.1064905853,6249204.289930969,date ('2021-05-27 17:13:10'),23.085556067360773,84.73694444444445,15.685554960038926,6.070833428700765
768,student[49],897866.7129837913,6249180.9558834275,date ('2021-05-27 17:13:15'),23.959583799044292,84.65166666666666,15.759583036104837,6.16875
769,student[49],897869.9973763633,6249157.576789508,date ('2021-05-27 17:13:20'),24.77777756585015,84.64444444444445,15.855555640326607,6.166666666666667
770,student[49],897872.9306706919,6249134.148593839,date ('2021-05-27 17:13:25'),26.129165903727213,84.61486111111111,15.951528031296201,6.164583333333334
771,student[49],897877.1218609735,6249110.918563669,date ('2021-05-27 17:13:30'),27.80249991416931,84.6075,15.837499618530273,6.3849998950958256
772,student[49],897880.580758672,6249087.562181358,date ('2021-05-27 17:13:35'),27.798194358083936,84.60013888888889,15.834027396308052,6.3830554511812
773,student[49],897884.0396563705,6249064.205799048,date ('2021-05-27 17:13:40'),24.46222234302097,84.59277777777777,15.83944453133477,6.081111184755961
774,student[49],897887.498554069,6249040.849416738,date ('2021-05-27 17:13:45'),23.481250206629436,84.58541666666666,15.735416372617086,6.079166740179062
775,student[49],897890.9574517675,6249017.493034428,date ('2021-05-27 17:13:50'),21.800555086135866,84.57805555555555,15.531389519903396,6.054166762034098
776,student[49],897894.416349466,6248994.136652118,date ('2021-05-27 17:13:55'),22.39694435596466,84.47069444444445,15.627360436651442,6.052083428700765
777,student[49],897897.8752471645,6248970.780269808,date ('2021-05-27 17:14:00'),23.070000584920248,84.46333333333334,15.623332659403482,6.073333406448365
778,student[49],897901.2991804706,6248947.418791779,date ('2021-05-27 17:14:05'),24.242777575386896,84.45597222222223,15.719305263625252,6.071388961871465
779,student[49],897904.6504965916,6248924.046730506,date ('2021-05-27 17:14:10'),23.36249981986152,84.44861111111112,15.615277104907566,6.045833428700765
780,student[49],897908.0018127125,6248900.674669233,date ('2021-05-27 17:14:15'),22.88249990940094,84.44125,15.611249327659607,6.0437500953674315
781,student[49],897911.3531288333,6248877.30260796,date ('2021-05-27 17:14:20'),22.302777396308052,84.43388888888889,15.607221550411648,5.965555723508199
782,student[49],897914.704049758,6248853.930490025,date ('2021-05-27 17:14:25'),22.775277304649354,84.42652777777778,15.603193773163689,5.9636112789313
783,student[49],897917.9490783708,6248830.543629246,date ('2021-05-27 17:14:30'),25.623332754770914,84.41916666666667,15.520000243186951,6.361666568120321
784,student[49],897912.6800951118,6248810.798471593,date ('2021-05-27 17:14:35'),29.692360348171658,84.33611111111111,16.092361642254723,6.459722389777501
785,student[49],897910.8490743296,6248789.685249548,date ('2021-05-27 17:14:40'),24.940000194973415,84.40444444444445,15.513333574930828,6.35777768029107
786,student[49],897899.9510084362,6248768.739683724,date ('2021-05-27 17:14:45'),25.811666854222615,84.29708333333333,15.78541628519694,6.355833236376444
787,student[49],897889.4150252888,6248747.61047723,date ('2021-05-27 17:14:50'),24.43250019285414,84.28972222222222,15.506666906674702,6.353888792461819
788,student[49],897878.9543020139,6248726.443100527,date ('2021-05-27 17:14:55'),23.25361063480377,84.2823611111111,15.754166666666666,6.0519445161024725
789,student[49],897868.4935787389,6248705.275723824,date ('2021-05-27 17:15:00'),22.774999618530273,84.27499999999999,15.674999713897705,6.050000071525574
790,student[49],897858.0328554639,6248684.108347122,date ('2021-05-27 17:15:05'),23.271527396308052,84.24249999999999,15.745833333333334,6.048055626948675
791,student[49],897847.572132189,6248662.940970419,date ('2021-05-27 17:15:10'),23.26805517408583,84.235,15.741666666666667,6.046111182371775
792,student[49],897836.8878389114,6248641.886527698,date ('2021-05-27 17:15:15'),22.66458257039388,84.22749999999999,15.637499618530274,5.944166833162308
793,student[49],897826.057842877,6248620.905685155,date ('2021-05-27 17:15:20'),24.835555458068846,84.22,15.833333714803059,6.042222293217977
794,student[49],897815.2278468427,6248599.924842612,date ('2021-05-27 17:15:25'),24.257638507419163,84.21249999999999,15.729166666666666,6.040277848641078
795,student[49],897804.3978508083,6248578.944000069,date ('2021-05-27 17:15:30'),26.128332964579265,84.17916666666666,15.554167183240255,6.338333241144816
796,student[49],897793.5678547741,6248557.963157527,date ('2021-05-27 17:15:35'),30.776666384273106,84.17152777777777,16.324722123146056,6.5363889594872795
797,student[49],897782.7378587397,6248536.982314984,date ('2021-05-27 17:15:40'),40.477777777777774,84.16388888888888,18.121110746595594,7.0605556011199955
798,student[49],897766.8124847565,6248524.838760363,date ('2021-05-27 17:15:45'),40.475,84.15625,18.11749963760376,7.05875004529953
799,student[49],897743.8425878328,6248519.631587023,date ('2021-05-27 17:15:50'),37.39861223432753,84.14861111111111,17.84027777777778,7.056944489479065
800,student[49],897721.4880294963,6248512.045379958,date ('2021-05-27 17:15:55'),32.16333267158932,84.11444444444444,16.710277548101214,6.628611085812251
801,student[49],897699.2269656112,6248504.175968602,date ('2021-05-27 17:16:00'),35.14666595458984,84.10666666666667,17.00666732788086,6.72666654586792
802,student[49],897676.8205461171,6248496.733530166,date ('2021-05-27 17:16:05'),35.14430484771729,84.09888888888888,17.10305494599872,6.824722133742439
803,student[49],897653.9397273377,6248490.924156229,date ('2021-05-27 17:16:10'),34.05333368513319,84.13722222222222,17.199444217152067,6.822777689827813
804,student[49],897630.8893086815,6248485.809200933,date ('2021-05-27 17:16:15'),32.87708353996277,84.12916666666668,16.49583399295807,6.620833307504654
805,student[49],897607.8388900253,6248480.694245638,date ('2021-05-27 17:16:20'),38.2372227774726,84.12111111111112,17.292222118377687,6.84611099825965
806,student[49],897584.7906875882,6248475.569325187,date ('2021-05-27 17:16:25'),37.4348624282413,84.08569444444444,17.38861138820648,6.844305443101459
807,student[49],897561.478752322,6248472.250503664,date ('2021-05-27 17:16:30'),35.7325005531311,84.0775,17.112499499320982,6.814999914169311
808,student[49],897537.9124768301,6248470.841670415,date ('2021-05-27 17:16:35'),35.73013944096036,84.06930555555556,17.10902727842331,6.813055470254686
809,student[49],897514.3205211681,6248469.890778232,date ('2021-05-27 17:16:40'),34.6555544535319,84.06111111111112,17.250000052981907,6.811111026340061
810,student[49],897490.7285655062,6248468.939886048,date ('2021-05-27 17:16:45'),34.253333457310994,84.025,17.174166444937388,6.809166582425435
811,student[49],897467.1366098442,6248467.988993865,date ('2021-05-27 17:16:50'),33.78277908960978,84.01666666666667,17.0424995581309,6.80722213851081
812,student[49],897443.5446541822,6248467.0381016815,date ('2021-05-27 17:16:55'),33.579722770055135,84.00833333333334,16.966945099830628,6.705277655522028
813,student[49],897419.9496948338,6248466.170380304,date ('2021-05-27 17:17:00'),33.40499989191691,84.04333333333334,16.835000165303548,6.70333321094513
814,student[49],897402.5906843297,6248460.507556761,date ('2021-05-27 17:17:05'),35.77291742960612,84.03472222222221,16.731250054306454,6.70138876636823
815,student[49],897398.62496531,6248444.3195720315,date ('2021-05-27 17:17:10'),35.770834096272786,84.0261111111111,16.727500054571365,6.699444321791331
816,student[49],897394.6588439402,6248428.131685849,date ('2021-05-27 17:17:15'),31.49624891281128,83.94625,16.223750054836273,6.497500067949295
817,student[49],897391.0780640439,6248411.854249325,date ('2021-05-27 17:17:20'),28.722221459282768,83.93777777777778,15.777777777777779,6.3955557187398275
818,student[49],897388.028593829,6248395.500806973,date ('2021-05-27 17:17:25'),28.71944368150499,83.92930555555556,15.774305555555555,6.393611274162928
819,student[49],897386.9114593677,6248378.871622135,date ('2021-05-27 17:17:30'),29.145833651224773,83.89166666666667,15.941667318344116,6.391666829586029
820,student[49],897385.9923108821,6248362.234474349,date ('2021-05-27 17:17:35'),29.043194937705994,83.88305555555556,16.008749572436013,6.38972238500913
821,student[49],897385.7703536133,6248345.569285698,date ('2021-05-27 17:17:40'),29.040556049346925,83.87444444444445,16.004999574025472,6.387777940432231
822,student[49],897385.5483963446,6248328.904097048,date ('2021-05-27 17:17:45'),28.237916016578673,83.86583333333334,15.8308336019516,6.385833495855332
823,student[49],897385.952293011,6248312.251592849,date ('2021-05-27 17:17:50'),27.686666398578218,83.85722222222222,15.82722249031067,6.383889051278432
824,student[49],897386.8468035165,6248295.608947965,date ('2021-05-27 17:17:55'),27.683333065774704,83.84861111111111,15.823611378669739,6.381944606701533
825,student[49],897387.740020421,6248278.966233604,date ('2021-05-27 17:18:00'),26.20999984741211,83.84,15.549999523162843,6.279999923706055
826,student[49],897388.6332226951,6248262.323518457,date ('2021-05-27 17:18:05'),27.006805973582797,83.8313888888889,15.616388679875268,6.278055479791429
827,student[49],897389.5264249692,6248245.680803309,date ('2021-05-27 17:18:10'),27.003611527548895,83.82277777777777,15.612777569558885,6.276111035876804
828,student[49],897390.4196272433,6248229.038088162,date ('2021-05-27 17:18:15'),27.20041651725769,83.81416666666667,15.539582860469817,6.274166591962179
829,student[49],897391.2770154946,6248212.393767671,date ('2021-05-27 17:18:20'),25.627777364518906,83.73611111111111,15.752778424157036,5.972222288449605
830,student[49],897391.8764050415,6248195.737882526,date ('2021-05-27 17:18:25'),25.62472181055281,83.72763888888889,15.748472868071662,5.970277843872706
831,student[49],897392.4757945884,6248179.0819973815,date ('2021-05-27 17:18:30'),25.721666638056437,83.71916666666667,15.398333978652953,6.268333260218302
832,student[49],897393.0751841353,6248162.426112236,date ('2021-05-27 17:18:35'),25.718611084090337,83.71069444444444,15.739861755900913,5.966388954718908
833,student[49],897393.6745736822,6248145.770227092,date ('2021-05-27 17:18:40'),25.71555553012424,83.70222222222222,15.735556199815537,5.964444510142008
834,student[49],897394.243509695,6248129.113292251,date ('2021-05-27 17:18:45'),26.012500524520874,83.69375,15.487499415874481,6.262499928474426
835,student[49],897394.7923965311,6248112.455666339,date ('2021-05-27 17:18:50'),26.278055795033772,83.68527777777777,15.515277314186097,6.260555484559801
836,student[49],897395.341283367,6248095.798040427,date ('2021-05-27 17:18:55'),26.274861351648966,83.67680555555555,15.511805093288421,6.258611040645175
837,student[49],897395.890170203,6248079.1404145155,date ('2021-05-27 17:19:00'),26.371666685740152,83.63666666666667,15.508332872390747,6.25666659673055
838,student[49],897398.26650413,6248063.965886688,date ('2021-05-27 17:19:05'),26.36847223970625,83.62805555555555,15.504860651493072,6.2547221528159245
839,student[50],898185.0404541118,6245538.256064728,date ('2021-05-27 15:40:00'),14.233333269755045,90.26666666666667,19.266666412353516,6.1333333651224775
840,student[50],898198.8209278757,6245509.585434825,date ('2021-05-27 15:40:05'),17.33486174742381,90.26722222222223,18.963472731908162,6.4323610153463155
841,student[50],898215.3985438258,6245507.864845627,date ('2021-05-27 15:40:10'),18.00333333015442,90.20083333333334,18.960278288523355,6.431388792726729
842,student[50],898231.976159776,6245506.144256429,date ('2021-05-27 15:40:15'),18.00499999523163,90.20125,18.95708384513855,6.430416570107142
843,student[50],898248.553775726,6245504.423667232,date ('2021-05-27 15:40:20'),16.539444250530668,90.20166666666667,19.386666923099092,6.229444381925795
844,student[50],898264.8968312556,6245506.922082597,date ('2021-05-27 15:40:25'),17.240972479184467,90.20208333333333,18.95069495836894,6.4284721248679695
845,student[50],898280.6904385587,6245512.227831205,date ('2021-05-27 15:40:30'),17.242500257492065,90.2025,18.94750051498413,6.427499902248383
846,student[50],898295.876684337,6245518.992719318,date ('2021-05-27 15:40:35'),20.546944567892286,90.13527777777777,20.044305162959628,6.726527716053857
847,student[50],898312.115319793,6245522.537147561,date ('2021-05-27 15:40:40'),20.548889011806914,90.13555555555556,20.041110716925726,6.725555494096544
848,student[50],898326.0021364746,6245529.146371257,date ('2021-05-27 15:40:45'),16.979165903727214,90.13583333333334,18.93791718482971,6.424583234389623
849,student[50],898332.8958889623,6245551.598798419,date ('2021-05-27 15:40:50'),18.88472170299954,90.13611111111112,19.73472197850545,6.623611145549351
850,student[50],898348.7415121378,6245568.848627724,date ('2021-05-27 15:40:55'),17.71833347214593,90.13638888888889,19.33152791659037,6.522639018959469
851,student[50],898367.6088896457,6245583.014592802,date ('2021-05-27 15:41:00'),23.961666425069172,90.13666666666667,20.759999879201253,6.921666566530863
852,student[50],898384.49543833,6245599.245435283,date ('2021-05-27 15:41:05'),21.358610468440585,90.06847222222221,20.425139411290488,6.789166541232003
853,student[50],898391.0016246794,6245621.773199204,date ('2021-05-27 15:41:10'),20.060555675294665,90.06861111111111,19.721944204966228,6.6197222577201
854,student[50],898392.0245314386,6245645.325420972,date ('2021-05-27 15:41:15'),20.193750023841858,90.06875,19.74999988079071,6.618750035762787
855,student[50],898396.8639800135,6245668.30887481,date ('2021-05-27 15:41:20'),20.064444563123914,90.06888888888888,19.746666547987196,6.617777813805474
856,student[50],898395.1848644475,6245691.860204684,date ('2021-05-27 15:41:25'),19.197361138131882,90.06902777777778,19.712360874811807,6.616805591848162
857,student[50],898389.1464744422,6245714.661047506,date ('2021-05-27 15:41:30'),17.830000527699788,90.06916666666666,19.409167194366454,6.5158334652582806
858,student[50],898381.9959126505,6245737.157844997,date ('2021-05-27 15:41:35'),18.331667195426093,90.06930555555554,19.436667312516107,6.514861243300968
859,student[50],898374.6058642736,6245759.582647178,date ('2021-05-27 15:41:40'),20.102778010898167,90.06944444444444,19.902778307596844,6.713888830608791
860,student[50],898367.2181203845,6245782.008208579,date ('2021-05-27 15:41:45'),20.37416601975759,90.06958333333333,20.029999701182046,6.712916608651479
861,student[50],898359.8410636315,6245804.4371332815,date ('2021-05-27 15:41:50'),19.03666663169861,90.1,19.696388657887777,6.611944482061598
862,student[50],898353.1565440565,6245827.08226004,date ('2021-05-27 15:41:55'),20.77805585861206,90.1,20.09319440788693,6.710972164736853
863,student[50],898346.47087027,6245849.727045166,date ('2021-05-27 15:42:00'),21.449999618530274,90.1,20.390000534057616,6.779999876022339
864,student[50],898339.9548371169,6245872.421013163,date ('2021-05-27 15:42:05'),19.9118050204383,90.1,20.186805327733357,6.779166542821461
865,student[50],898333.4934989543,6245895.1308277175,date ('2021-05-27 15:42:10'),21.08388900227017,90.1,20.383611647288003,6.808055545224084
866,student[50],898327.7536249665,6245918.016943537,date ('2021-05-27 15:42:15'),22.956249618530272,90.1,20.810000268618264,6.907083227237066
867,student[50],898322.0783991768,6245940.935852327,date ('2021-05-27 15:42:20'),21.887777127159968,90.1,20.57722217771742,6.906111004617479
868,student[50],898313.5869371379,6245962.836568403,date ('2021-05-27 15:42:25'),20.389721571074592,90.1,20.174027554194133,6.805138877365324
869,student[50],898302.9578304616,6245983.919894971,date ('2021-05-27 15:42:30'),23.833333015441895,90.1,20.670833110809326,6.904166559378306
870,student[50],898292.5064742101,6246005.0879090205,date ('2021-05-27 15:42:35'),31.048472714424133,90.1,21.996666346655953,7.374166586663988
871,student[50],898305.9661236703,6246018.377815782,date ('2021-05-27 15:42:40'),31.92222222222222,90.1,22.293333604600694,7.473333496517605
872,student[50],898326.9955292392,6246029.1132068485,date ('2021-05-27 15:42:45'),37.03875098228455,90.1,22.98999967575073,7.672500109672546
873,student[50],898321.4293753066,6246048.3037497,date ('2021-05-27 15:42:50'),31.827778757943047,90.1,22.286666938993665,7.471666830115848
874,student[50],898315.4226132634,6246071.1340751415,date ('2021-05-27 15:42:55'),27.88749983575609,90.1,21.454860674010384,7.170833306180106
875,student[50],898308.9908298373,6246093.852277752,date ('2021-05-27 15:43:00'),31.36166639328003,90.12833333333333,22.079999510447184,7.369999917348226
876,student[50],898302.5590464113,6246116.5704803625,date ('2021-05-27 15:43:05'),32.33611209922367,90.12819444444445,22.176666559113396,7.3691665834850735
877,student[50],898296.1272629853,6246139.288682973,date ('2021-05-27 15:43:10'),29.766943788528444,90.12805555555555,21.573332844840156,7.268333211210039
878,student[50],898289.6954795594,6246162.006885584,date ('2021-05-27 15:43:15'),29.769582676887513,90.12791666666666,21.56999951203664,7.26749987800916
879,student[50],898283.2383442998,6246184.717776125,date ('2021-05-27 15:43:20'),30.972222328186035,90.12777777777778,21.566666179233128,7.266666544808282
880,student[50],898276.5899391926,6246207.373531886,date ('2021-05-27 15:43:25'),35.39194423357646,90.12763888888888,22.463332992129857,7.465833497709698
881,student[50],898269.9427700544,6246230.0296504935,date ('2021-05-27 15:43:30'),37.240001106262206,90.1275,22.959999656677248,7.665000104904175
882,student[50],898263.2956009163,6246252.685769101,date ('2021-05-27 15:43:35'),44.161251317130194,90.12736111111111,25.811389374732972,8.36416658030616
883,student[50],898257.3539169122,6246275.536042633,date ('2021-05-27 15:43:40'),59.02000041537815,90.2,35.9438879860772,10.790555885103014
884,student[50],898251.3375321066,6246298.366916113,date ('2021-05-27 15:43:45'),43.96875055631002,90.2,29.15833326180776,9.189583281675974
885,student[50],898245.1830864361,6246321.161707707,date ('2021-05-27 15:43:50'),34.60722277959188,90.12694444444445,24.873611874050564,8.188611059718662
886,student[50],898239.108977689,6246343.978003951,date ('2021-05-27 15:43:55'),30.19069479836358,90.12680555555555,23.243333612547982,7.660833435588413
887,student[50],898232.5915942567,6246366.671797821,date ('2021-05-27 15:44:00'),33.16666742960612,90.22666666666667,23.766667048136394,7.859999910990397
888,student[50],898226.1636872955,6246389.390238325,date ('2021-05-27 15:44:05'),31.969444444444445,90.22652777777778,23.336667328410677,7.759166546000374
889,student[50],898220.117012637,6246412.21396049,date ('2021-05-27 15:44:10'),31.97222222222222,90.22638888888889,23.333333995607163,7.758333212799496
890,student[50],898213.8967950649,6246434.988422152,date ('2021-05-27 15:44:15'),28.627500081062315,90.22625000000001,22.33000066280365,7.457500165700912
891,student[50],898207.050757524,6246457.585243563,date ('2021-05-27 15:44:20'),30.329999436272516,90.22611111111111,22.526666185590955,7.556666737132602
892,student[50],898200.204719983,6246480.182064975,date ('2021-05-27 15:44:25'),34.05458220375909,90.22597222222223,23.32333399719662,7.655833432409499
893,student[50],898203.3362856302,6246498.099708509,date ('2021-05-27 15:44:30'),33.18333409627279,90.22583333333334,23.74583371480306,7.854999907811483
894,student[50],898226.0186611407,6246504.656720717,date ('2021-05-27 15:44:35'),30.81180489063263,90.22569444444444,22.716666950119865,7.554166737529966
895,student[50],898248.701036651,6246511.213732926,date ('2021-05-27 15:44:40'),22.51666628519694,90.1511111111111,20.38777730729845,6.8788887712690565
896,student[50],898269.6032021274,6246522.004643403,date ('2021-05-27 15:44:45'),28.567916472752888,90.15083333333332,22.210000284512837,7.452500166495641
897,student[50],898287.6423381111,6246537.07934162,date ('2021-05-27 15:44:50'),22.42083257039388,90.15055555555556,20.481388796700372,6.951666833294762
898,student[50],898302.7887420722,6246555.187501239,date ('2021-05-27 15:44:55'),29.147500093777975,90.15027777777777,22.078194252649944,7.350833238495721
899,student[50],898320.4529006856,6246570.785720975,date ('2021-05-27 15:45:00'),28.949999809265137,90.075,21.999999523162842,7.349999904632568
900,student[50],898336.5984305937,6246588.012860001,date ('2021-05-27 15:45:05'),30.127639365196227,90.07458333333334,22.07180536588033,7.349166570769416
901,student[50],898350.484114476,6246603.102324807,date ('2021-05-27 15:45:10'),30.130278253555296,90.07416666666667,22.293334001964993,7.448333500491248
902,student[50],898335.890256048,6246608.695660468,date ('2021-05-27 15:45:15'),30.13291714191437,90.07375,22.065416479110716,7.347499903043111
903,student[50],898327.6832334881,6246618.574072351,date ('2021-05-27 15:45:20'),32.51111111111111,90.09777777777778,23.211111492580837,7.646666759914822
904,student[50],898304.9459431426,6246612.282031755,date ('2021-05-27 15:45:25'),29.062500185436672,90.14861111111111,21.659027973810833,7.245833214786318
905,student[50],898281.9297487268,6246607.019099345,date ('2021-05-27 15:45:30'),30.240833727518716,90.14833333333333,21.979999526341757,7.344999901453654
906,student[50],898258.8328367273,6246602.118362259,date ('2021-05-27 15:45:35'),32.69541733794742,90.14805555555554,23.276667337947423,7.744166548384561
907,student[50],898248.565695329,6246610.786192597,date ('2021-05-27 15:45:40'),32.698334005143906,90.14777777777778,23.27333400514391,7.743333215183682
908,student[50],898247.2065450309,6246627.397348133,date ('2021-05-27 15:45:45'),21.267500472068786,90.1475,20.346249508857728,6.866249877214432
909,student[50],898245.7657320362,6246643.99818614,date ('2021-05-27 15:45:50'),19.616666555404663,90.17083333333333,20.243056138356526,6.7652777499622765
910,student[50],898242.9507078644,6246660.425401872,date ('2021-05-27 15:45:55'),19.618333220481873,90.17041666666667,20.23986169497172,6.764305527342691
911,student[50],898239.4160184946,6246676.70947779,date ('2021-05-27 15:46:00'),18.719999821980796,90.17,19.836666170756022,6.663333288828532
