ID,name_of_agent,longitude,latitude,buildings_volume,voie_1,voie_2,voie_3,voie_4,voie_5,voie_6,road_0_4_width,road_4_6_width,road_6_8_width,road_8_max_width,distance_to_main_road,bois,foret,haie
876,student[50],898302.5590464113,6246116.5704803625,15314.451187668266,0.0,99.5658263659384,0.0,0.0,0.0,0.0,0.0,99.5658263659384,0.0,0.0,153.7943095773224,794.6090999412213,0.0,1349.8819408301108
877,student[50],898296.1272629853,6246139.288682973,17917.06177445889,0.0,99.58787464025822,0.0,0.0,0.0,0.0,18.919550256408595,99.58787464025822,0.0,0.0,130.34621491488596,56.02055107285457,0.0,1285.3508991638419
878,student[50],898289.6954795594,6246162.006885584,12713.92996895936,0.0,99.60057607451603,0.0,0.0,0.0,0.0,43.74981931834769,99.60057607451603,0.0,0.0,106.89812025158939,73.52274796471691,0.0,1051.8649913550607
879,student[50],898283.2383442998,6246184.717776125,8462.248083304858,0.0,99.59855102534253,0.0,0.0,0.0,0.0,48.447432673952164,99.59855102534253,0.0,0.0,83.4470591551627,743.2363406999818,0.0,633.7720683011568
880,student[50],898276.5899391926,6246207.373531886,7826.900856539308,0.0,99.58058219248429,0.0,0.0,0.0,0.0,41.66712236802907,99.58058219248429,0.0,0.0,59.973587919633346,1094.4944238709297,0.0,355.54947816386544
881,student[50],898269.9427700544,6246230.0296504935,6282.847126356221,0.0,99.56170528090375,63.95440218302547,0.0,0.0,0.0,3.6071513406109696,99.56170528090375,0.0,63.95440218302547,36.50025542855811,902.5818222287353,0.0,434.7276731984504
882,student[50],898263.2956009163,6246252.685769101,5863.955472106141,0.0,99.56568616501137,177.84229291059663,0.0,0.0,0.0,0.0,99.56568616501137,0.0,177.84229291059663,13.026922937482894,1005.7460997825734,0.0,504.66027021376385
883,student[50],898257.3539169122,6246275.536042633,4750.848853650892,45.18161509043097,99.55473930367803,197.37205428576198,0.0,0.0,0.0,45.18161509043097,99.55473930367803,0.0,197.37205428576198,3.982290857176587,1353.221078247831,0.0,877.4334170435314
884,student[50],898251.3375321066,6246298.366916113,3201.887122221402,51.42879719746829,153.02386351501718,168.59138737307623,0.0,0.0,0.0,104.89879246778443,99.55386824470106,0.0,168.59138737307626,19.45844737801338,1715.9593396954974,0.0,912.0213627121357
885,student[50],898245.1830864361,6246321.161707707,6556.830105079794,45.50831897320648,190.90117817683233,52.649290230895524,0.0,0.0,0.0,136.8572498310521,99.55224731898673,0.0,52.649290230895524,42.9165440681016,1695.4419952395986,0.0,1775.8821570369691
886,student[50],898239.108977689,6246343.978003951,12856.581538780003,26.003316914206017,212.6649515076147,0.0,0.0,0.0,0.0,139.12116159059894,99.5471068312218,0.0,0.0,66.36501290415225,1155.399415776185,0.0,2017.2964465543826
887,student[50],898232.5915942567,6246366.671797821,16804.09825205667,0.0,224.8745827508049,0.0,0.0,0.0,0.0,125.33169393021002,99.54288882059487,0.0,0.0,89.86302997337162,439.6860005720039,0.0,2228.5791555256615
888,student[50],898226.1636872955,6246389.390238325,24510.159600889685,0.0,167.20915793741577,0.0,0.0,0.0,0.0,67.67054433071678,99.53861360669899,0.0,0.0,113.3509703851219,33.972785104141195,0.0,2310.56446852701
889,student[50],898220.117012637,6246412.21396049,32683.40234095569,0.0,159.26945819563457,0.0,0.0,0.0,0.0,59.73797272520615,99.53148547042842,0.0,0.0,136.7358508015232,0.0,0.0,1515.5260490559513
890,student[50],898213.8967950649,6246434.988422152,29841.98410684306,0.0,153.4183737561984,0.0,0.0,0.0,0.0,53.8923121011415,99.52606165505689,0.0,0.0,160.07276780998552,0.00746494052886348,0.0,1458.466791155009
891,student[50],898207.050757524,6246457.585243563,31164.857581957298,59.797707523771265,89.52896630444121,0.0,0.0,0.0,0.0,69.79482357913693,89.52896630444121,0.0,0.0,183.5016904686896,0.0,0.0,1366.8025416847931
892,student[50],898200.204719983,6246480.182064975,27329.1636406788,93.9923924753684,104.5909996761253,0.0,0.0,0.0,0.0,163.62889317861905,65.9159265885457,0.0,0.0,206.93061312739366,0.0,0.0,1496.0644390550137
893,student[50],898203.3362856302,6246498.099708509,20827.1377515613,99.56658140382,134.25594621573484,0.0,0.0,0.0,0.0,216.1068218439487,48.677133391277174,0.0,0.0,222.02950276617585,0.0,0.0,1488.5395083717897
894,student[50],898226.0186611407,6246504.656720717,21847.23933574776,100.05556501786526,137.67043262597355,0.0,0.0,0.0,0.0,231.48246678979882,37.20495846971102,0.0,0.0,218.8031693536926,58.71462479760431,0.0,977.8040096895027
895,student[50],898248.701036651,6246511.213732926,25327.557634630582,115.39688451228537,89.3332045159468,0.0,0.0,0.0,0.0,204.7300890282322,0.0,0.0,0.0,215.40214947679513,399.9635372293256,0.0,376.20486026121955
896,student[50],898269.6032021274,6246522.004643403,22053.816477312706,110.76303045881797,89.32045022991808,0.0,0.0,0.0,0.0,195.50785994873434,4.575620740001725,0.0,0.0,215.68402830446217,338.63331099237075,0.0,20.568178668589596
897,student[50],898287.6423381111,6246537.07934162,15632.571805574382,87.50383257057831,95.84195739878604,0.0,0.0,0.0,0.0,155.6595000620553,27.686289907309057,0.0,0.0,221.07843209631787,333.2894383679233,0.0,186.8786324262925
898,student[50],898302.7887420722,6246555.187501239,9910.154039201547,125.8276659414975,128.43524477555735,0.0,0.0,0.0,0.0,175.8623309293389,78.40057978771594,0.0,0.0,230.48086848282617,196.2411455525255,0.0,93.89207656608416
899,student[50],898320.4529006856,6246570.785720975,4090.448538803279,142.4789165558547,211.91429097094175,0.0,0.0,0.0,0.0,198.38401441754664,156.0091931092498,0.0,0.0,236.51131387992007,0.0,0.0,353.845945533419
900,student[50],898336.5984305937,6246588.012860001,1070.0129092187667,139.76614839739042,243.94699386916207,0.0,0.0,0.0,0.0,187.80455615281215,195.90858611374037,0.0,0.0,244.2483624834806,0.0,0.0,966.1657124362994
901,student[50],898350.484114476,6246603.102324807,187.85645742007696,158.8046471450256,237.98468191647393,0.0,0.0,0.0,0.0,210.7509593505993,186.03836971090024,0.0,0.0,250.77656581672647,198.05997094507842,0.0,1392.007054174838
902,student[50],898335.890256048,6246608.695660468,1333.7361278562237,170.51798431274892,252.67248634235804,0.0,0.0,0.0,0.0,227.1271220465028,196.06334860860417,0.0,0.0,262.71144834043383,165.1576829340721,0.0,758.6361544860531
903,student[50],898327.6832334881,6246618.574072351,9060.65753532882,172.9994229400076,254.72036779910408,0.0,0.0,0.0,0.0,236.6010657805988,191.1187249585129,0.0,0.0,275.32239484154115,195.92032263301357,0.0,350.69395932379325
904,student[50],898304.9459431426,6246612.282031755,10457.52010453627,168.9041625259527,239.24459552461175,0.0,0.0,0.0,0.0,208.0459389058644,200.10281914470005,0.0,0.0,280.55724635075467,243.41613299989305,0.0,0.9552346169024242
905,student[50],898281.9297487268,6246607.019099345,9271.54004923841,240.1579019829161,125.06311710580519,0.0,0.0,0.0,0.0,240.1579019829161,125.06311710580519,0.0,0.0,286.164615780821,251.67499999426656,0.0,0.0
906,student[50],898258.8328367273,6246602.118362259,6349.710193023209,254.61028829191332,98.434397057095,0.0,0.0,0.0,0.0,254.61028829191332,98.434397057095,0.0,0.0,292.13195614735866,374.0416122922454,0.0,182.15544108379353
907,student[50],898248.565695329,6246610.786192597,8046.984532225837,261.8050582671168,92.13621619101684,0.0,0.0,0.0,0.0,261.80505826711675,92.13621619101684,0.0,0.0,304.48127896913223,251.67499999426656,0.0,171.91326049749776
908,student[50],898247.2065450309,6246627.397348133,12095.978482015415,254.6853386818092,76.86272501146074,0.0,0.0,0.0,0.0,256.80772275193783,74.74034094133214,0.0,0.0,319.9407415378225,251.67499999426656,0.0,0.0
909,student[50],898245.7657320362,6246643.99818614,13450.009838006825,183.75470736809152,48.97930683974879,0.0,0.0,0.0,0.0,214.3069562999249,18.427057907915383,0.0,0.0,335.42756935583316,251.67499999426656,0.0,0.0
910,student[50],898242.9507078644,6246660.425401872,15234.549800025534,140.77905248059855,91.34457365429797,0.0,0.0,0.0,0.0,198.09176085431014,34.03186528058639,0.0,0.0,351.3748966789762,240.3451465867491,0.0,0.0
911,student[50],898239.4160184946,6246676.70947779,18105.290425243296,140.83169979501162,124.36088256343237,0.0,0.0,0.0,0.0,215.18324697490726,50.009335383536715,0.0,0.0,367.51670393783945,14.016078920816557,0.0,0.0
912,student[50],898235.7307944279,6246692.96361269,17246.020868177664,126.11273462003457,178.9974843125658,0.0,0.0,0.0,0.0,239.0454623774634,66.06475655513701,0.0,0.0,383.6991911939411,0.0,0.0,0.0
913,student[50],898232.0455703612,6246709.2177475905,18400.18526617735,74.80165169596359,231.87414171998023,0.0,0.0,0.0,0.0,203.1415337517567,103.5342596641871,0.0,0.0,399.8816784508753,0.0,0.0,157.26217025217977
914,student[50],898228.537536125,6246725.508120122,13837.39665897459,58.13644118682819,236.13324495843457,0.0,0.0,0.0,0.0,202.06234843949133,92.20733770577145,0.0,0.0,416.0171720225936,0.0,0.0,296.3173265399088
915,student[50],898224.8990170652,6246741.770414929,8792.160074201398,41.48200909580766,223.14872854087753,0.0,0.0,0.0,0.0,190.00477519424985,74.62596244243537,0.0,0.0,432.186027987972,0.0,0.0,363.2950225013577
916,student[50],898219.5825412185,6246757.500290354,5289.510769901019,24.866905568879478,201.57339010165444,0.0,0.0,0.0,0.0,168.18783461839604,58.25246105213786,0.0,0.0,448.63071033278,0.0,0.0,649.7648769731447
917,student[50],898213.8087809477,6246773.117577892,6757.395573314599,8.228292416080418,176.31268981511116,0.0,0.0,0.0,0.0,142.37055278024098,42.17042945095058,0.0,0.0,465.179625834305,0.0,0.0,810.6780393977303
918,student[50],898206.8429740948,6246788.25875726,11638.476619563233,0.0,165.6695263281365,0.0,0.0,0.0,0.0,138.56837083163316,27.101155496503317,0.0,0.0,481.8369969503331,0.0,0.0,667.3634000919874
919,student[50],898199.877167242,6246803.3999366285,11126.22754269767,0.0,148.23922409513605,0.0,0.0,0.0,0.0,148.23922409513605,0.0,0.0,0.0,498.4943680671416,105.80101398240866,0.0,674.5182728496239
920,student[50],898193.1187360031,6246818.629539877,11048.42666721153,0.0,151.38171896919602,0.0,0.0,0.0,0.0,151.38171896919602,0.0,0.0,0.0,515.1378755551926,391.4781496911854,0.0,597.2850450043557
921,student[50],898187.0154803942,6246834.138506598,13593.3217662217,0.0,149.41753874590165,0.0,0.0,0.0,0.0,149.41753874590165,0.0,0.0,0.0,531.7375827561671,458.9942474152083,0.0,428.0151250150621
922,student[50],898180.9122247854,6246849.647473319,14813.225168444373,9.11014335578352,130.70741749814619,0.0,0.0,0.0,0.0,139.8175608539297,0.0,0.0,0.0,548.337289957974,479.970325366309,0.0,3.44130681340833
923,student[50],898174.3906254431,6246864.978402946,12187.73660003986,24.347867295468284,107.87479907258346,0.0,0.0,0.0,0.0,169.96160980758626,33.87206110180904,0.0,0.0,564.9652707751067,423.5263430359089,0.0,0.0
924,student[50],898167.4458092428,6246880.129221595,9463.010120828092,24.347867295468284,154.722028967362,0.0,0.0,0.0,0.0,191.82842066333188,80.97677427906459,0.0,0.0,581.621854557954,364.9699999708286,0.0,0.0
