ID,name_of_agent,longitude,latitude,time_of_measure,NO2_concentration,predicted_NO2_concentration,O3_concentration,predicted_O3_concentration,PM10_concentration,predicted_PM10_concentration,PM25_concentration,predicted_PM25_concentration
707,student[49],897534.6661035344,6250360.844915252,date ('2021-05-27 17:08:10'),31.782777118682862,-18.885589484132797,85.83305555555556,0.0,16.559721840752495,0.0,6.795833333333333,0.0
708,student[49],897556.3811348134,6250351.574425274,date ('2021-05-27 17:08:15'),37.632498788833615,-17.673080034886198,85.82625,0.0,17.37000068426132,0.0,7.0937501907348635,0.0
709,student[49],897577.3385051555,6250340.703063077,date ('2021-05-27 17:08:20'),34.24444368150499,-45.382862476717335,85.83333333333333,0.0,17.052777396308052,0.0,6.991666475931804,0.0
710,student[49],897598.0333042495,6250329.34062583,date ('2021-05-27 17:08:25'),39.123054350747005,-142.8505183895884,85.82666666666667,0.0,17.66333338684506,0.0,7.103611288468043,0.0
711,student[49],897618.4200839654,6250317.430038958,date ('2021-05-27 17:08:30'),32.86166803042094,-236.16729351477986,85.73416666666667,0.0,16.74583371480306,0.0,6.887499904632568,0.0
712,student[49],897638.5734948409,6250305.132278419,date ('2021-05-27 17:08:35'),37.91361241870456,-260.41403785039256,85.72763888888889,0.0,17.356667347749074,0.0,7.08541685740153,0.0
713,student[49],897658.9440072412,6250293.193819873,date ('2021-05-27 17:08:40'),37.90889019436307,-158.20224261950335,85.72111111111111,0.0,17.353334013621012,0.0,7.0833335240681965,0.0
714,student[49],897678.84486816,6250280.49995472,date ('2021-05-27 17:08:45'),36.918751080830894,-6.428617808118913,85.71458333333334,0.0,17.53541628519694,0.0,7.081250190734863,0.0
715,student[49],897698.8125860011,6250267.900663267,date ('2021-05-27 17:08:50'),35.1258338716295,39.90387225702287,85.70805555555556,0.0,17.23194482591417,0.0,6.9791664759318035,0.0
716,student[49],897718.8188300371,6250255.361334504,date ('2021-05-27 17:08:55'),39.40958440568712,32.94478611412146,85.70152777777778,0.0,17.45819379488627,0.0,7.091944621006648,0.0
717,student[49],897738.8245312559,6250242.8211396625,date ('2021-05-27 17:09:00'),27.03000020980835,22.113824146035824,85.69500000000001,0.0,15.879999351501464,0.0,6.275,0.0
718,student[49],897758.911863305,6250230.412168881,date ('2021-05-27 17:09:05'),35.009582153956096,-39.13684199857287,85.68847222222223,0.0,17.021527396308052,0.0,6.972916475931803,0.0
719,student[49],897779.0029659434,6250218.009259437,date ('2021-05-27 17:09:10'),35.72638930214776,-69.42506900492728,85.68194444444445,0.0,17.01805517408583,0.0,6.97083314259847,0.0
720,student[49],897795.5265764775,6250201.563986537,date ('2021-05-27 17:09:15'),39.491250117619835,-88.65874128941559,85.59083333333334,0.0,17.41458271741867,0.0,7.068750190734863,0.0
721,student[49],897807.4038326396,6250181.183152509,date ('2021-05-27 17:09:20'),38.98666678534614,-148.50138238429386,85.56888888888889,0.0,17.511110729641384,0.0,7.06666685740153,0.0
722,student[49],897816.6368551522,6250159.452163964,date ('2021-05-27 17:09:25'),41.28208269013299,-221.65515451106546,85.5623611111111,0.0,17.623333393202888,0.0,7.080277953545252,0.0
723,student[49],897825.0285226409,6250137.386038107,date ('2021-05-27 17:09:30'),42.66166718800863,-276.79129355344645,85.55583333333333,0.0,18.00416628519694,0.0,7.178333413600922,0.0
724,student[49],897833.2657312027,6250115.25838656,date ('2021-05-27 17:09:35'),42.65694496366713,-341.6757609477023,85.54930555555555,0.0,18.000694062974716,0.0,7.176388969024022,0.0
725,student[49],897841.5029397645,6250093.130735012,date ('2021-05-27 17:09:40'),35.40055671268039,-373.86244711714016,85.54277777777777,0.0,16.8972216129303,0.0,6.858333237965902,0.0
726,student[49],897849.7401483263,6250071.003083465,date ('2021-05-27 17:09:45'),42.96375012397766,-243.25611007047826,85.53625,0.0,18.009999680519105,0.0,7.272499984502792,0.0
727,student[49],897857.9736009509,6250048.874045934,date ('2021-05-27 17:09:50'),39.7755546675788,-124.8043077399163,85.51333333333334,0.0,17.50666634771559,0.0,7.0705557306607565,0.0
728,student[49],897866.0799751227,6250026.698129699,date ('2021-05-27 17:09:55'),37.68763927353753,-42.028125601008846,85.42319444444445,0.0,17.286806160873837,0.0,7.0520835240681965,0.0
729,student[49],897874.1481478785,6250004.50828616,date ('2021-05-27 17:10:00'),42.65000089009603,-78.85461701166093,85.41666666666667,0.0,17.899999300638836,0.0,7.166666746139526,0.0
730,student[49],897882.2163206344,6249982.318442621,date ('2021-05-27 17:10:05'),37.49583333333333,-66.60334394862542,85.39333333333333,0.0,17.479860729641384,0.0,7.04791685740153,0.0
731,student[49],897890.2844933901,6249960.128599082,date ('2021-05-27 17:10:10'),39.17472259733412,-58.188333990199894,85.38666666666667,0.0,17.493333016501534,0.0,7.0627779523531595,0.0
732,student[49],897899.0997237427,6249938.238259869,date ('2021-05-27 17:10:15'),39.17041703859965,-10.291750380708624,85.38000000000001,0.0,17.48999968369802,0.0,7.060833507776261,0.0
733,student[49],897909.1206188761,6249916.880434652,date ('2021-05-27 17:10:20'),41.648889520433215,-20.472887391445184,85.37333333333333,0.0,18.08666673236423,0.0,7.258888872464498,0.0
734,student[49],897920.054132815,6249895.95341858,date ('2021-05-27 17:10:25'),38.479166666666664,3.9017974684838705,85.36666666666667,0.0,17.48333301809099,0.0,7.056944618622462,0.0
735,student[49],897930.9577971861,6249875.010766618,date ('2021-05-27 17:10:30'),46.322500991821286,-50.85986437931495,85.36,0.0,19.344999504089355,0.0,7.655000078678131,0.0
736,student[49],897921.4649866614,6249858.864269278,date ('2021-05-27 17:10:35'),40.053193187713624,-42.992747321230816,85.27097222222221,0.0,17.97666635248396,0.0,7.2530555387338005,0.0
737,student[49],897907.2205924867,6249840.41122884,date ('2021-05-27 17:10:40'),37.684444936116535,-51.258366495094414,85.3288888888889,0.0,17.773333994547524,0.0,7.1511111895243324,0.0
738,student[49],897901.4288195287,6249817.604898314,date ('2021-05-27 17:10:45'),44.026665687561035,-153.32165196655353,85.24,0.0,18.752084096272785,0.0,7.449166544278463,0.0
739,student[49],897905.6295066412,6249794.58997613,date ('2021-05-27 17:10:50'),43.14027812745836,-214.96612638064684,85.23333333333333,0.0,18.54861111111111,0.0,7.347222109635671,0.0
740,student[49],897914.8583499031,6249772.889821943,date ('2021-05-27 17:10:55'),36.59055416848924,-141.99016674745548,85.22666666666666,0.0,17.445138507419163,0.0,7.027083524068197,0.0
741,student[49],897925.6771988783,6249751.903229205,date ('2021-05-27 17:11:00'),44.431666946411134,-86.29107015103654,85.20166666666667,0.0,18.74166742960612,0.0,7.443333212534586,0.0
742,student[49],897936.4960478534,6249730.916636467,date ('2021-05-27 17:11:05'),36.2827771557702,-81.16919712914967,85.19486111111111,0.0,17.256667323907216,0.0,7.02291685740153,0.0
743,student[49],897947.3148114667,6249709.92999973,date ('2021-05-27 17:11:10'),43.14166742960612,-133.23346316491782,85.18805555555555,0.0,18.33472145928277,0.0,7.339444331328074,0.0
744,student[49],897956.013472783,6249688.7104700385,date ('2021-05-27 17:11:15'),43.13750076293945,-177.9269170895807,85.18124999999999,0.0,18.331249237060547,0.0,7.337499886751175,0.0
745,student[49],897959.079751972,6249665.5368782375,date ('2021-05-27 17:11:20'),37.07110972934299,-71.9984542531794,85.09333333333333,0.0,17.24666732152303,0.0,7.01666685740153,0.0
746,student[49],897956.518978839,6249642.356949886,date ('2021-05-27 17:11:25'),37.76722160445319,-72.04474179650451,85.08666666666667,0.0,17.343332642979092,0.0,7.033611283699671,0.0
747,student[49],897946.9674348213,6249620.909401953,date ('2021-05-27 17:11:30'),41.944166374206546,-22.621781581633446,85.08,0.0,18.04000007311503,0.0,7.231666648387909,0.0
748,student[49],897936.6093759014,6249599.791280023,date ('2021-05-27 17:11:35'),36.37875137858921,-55.12033445236356,85.05402777777778,0.0,17.236667319138846,0.0,7.0104168574015295,0.0
749,student[49],897924.0071183491,6249579.826437921,date ('2021-05-27 17:11:40'),44.73611079321967,-119.93146025598377,85.04722222222222,0.0,19.39444398880005,0.0,7.6277778546015425,0.0
750,student[49],897910.9244501955,6249560.175452253,date ('2021-05-27 17:11:45'),39.77124908765157,-137.48702659341964,85.02083333333333,0.0,18.010416666666668,0.0,7.225833314657211,0.0
751,student[49],897894.6796498679,6249543.205592456,date ('2021-05-27 17:11:50'),39.76749908659193,-120.34398784749949,85.01388888888889,0.0,18.006944444444443,0.0,7.223888870080312,0.0
752,student[49],897876.7392591516,6249527.8554475475,date ('2021-05-27 17:11:55'),38.0637490802341,-80.52552610483643,85.00694444444444,0.0,17.723333982626595,0.0,7.121944520870844,0.0
753,student[49],897858.7932654659,6249512.511879025,date ('2021-05-27 17:12:00'),29.500000381469725,-81.02640377280775,84.98,0.0,16.5,0.0,6.6200000762939455,0.0
754,student[49],897840.4210969624,6249497.686776243,date ('2021-05-27 17:12:05'),35.476389196183945,-72.84116236912115,84.97291666666666,0.0,17.396527396308052,0.0,6.918055441644457,0.0
755,student[49],897821.8546614958,6249483.100068528,date ('2021-05-27 17:12:10'),36.59305402967665,-49.73622567474336,84.94555555555556,0.0,17.593055937025284,0.0,7.116111187140147,0.0
756,student[49],897824.7553676008,6249461.159295099,date ('2021-05-27 17:12:15'),28.20583302974701,-61.97663281273847,84.93833333333333,0.0,15.909999696413676,0.0,6.414166553815206,0.0
757,student[49],897828.2722064272,6249437.813285239,date ('2021-05-27 17:12:20'),28.201110808054604,-69.4579472421069,84.93111111111111,0.0,15.906666363610162,0.0,6.412222109900581,0.0
758,student[49],897831.6187790573,6249414.440544289,date ('2021-05-27 17:12:25'),26.03777838283115,-68.69974821070545,84.92388888888888,0.0,15.603333596388499,0.0,6.410277665985955,0.0
759,student[49],897834.9653516874,6249391.067803338,date ('2021-05-27 17:12:30'),24.875,-97.28346077677824,84.91666666666667,0.0,15.895833412806192,0.0,6.1875,0.0
760,student[49],897838.3119243175,6249367.695062388,date ('2021-05-27 17:12:35'),23.191804872618782,-108.14871330287049,84.83041666666666,0.0,15.712777174843682,0.0,6.085416762034098,0.0
761,student[49],897841.6637438694,6249344.323075204,date ('2021-05-27 17:12:40'),23.78777747684055,-84.75422811180889,84.80222222222223,0.0,15.687777095370823,0.0,6.183333333333334,0.0
762,student[49],897845.0321221307,6249320.953466825,date ('2021-05-27 17:12:45'),24.583750438690185,-117.25164051040261,84.795,0.0,15.883750081062317,0.0,6.18125,0.0
763,student[49],897848.6160973682,6249297.616071233,date ('2021-05-27 17:12:50'),23.879722303814358,-150.33039939486574,84.78777777777778,0.0,15.879722303814358,0.0,6.179166666666666,0.0
764,student[49],897852.2257354226,6249274.282509973,date ('2021-05-27 17:12:55'),23.397222386466133,-171.31526533974107,84.78055555555557,0.0,15.775694145096672,0.0,6.177083333333333,0.0
765,student[49],897855.8650364082,6249250.953581701,date ('2021-05-27 17:13:00'),23.293333117167155,-171.74203781449106,84.75166666666667,0.0,15.871666749318441,0.0,6.175,0.0
766,student[49],897859.4999973791,6249227.6239785105,date ('2021-05-27 17:13:05'),24.167638209131027,-185.00052928592356,84.74430555555556,0.0,15.867638972070482,0.0,6.172916666666667,0.0
767,student[49],897863.1064905853,6249204.289930969,date ('2021-05-27 17:13:10'),23.085556067360773,-132.94086078011,84.73694444444445,0.0,15.685554960038926,0.0,6.070833428700765,0.0
768,student[49],897866.7129837913,6249180.9558834275,date ('2021-05-27 17:13:15'),23.959583799044292,-116.38458039962984,84.65166666666666,0.0,15.759583036104837,0.0,6.16875,0.0
769,student[49],897869.9973763633,6249157.576789508,date ('2021-05-27 17:13:20'),24.77777756585015,-88.37968965841341,84.64444444444445,0.0,15.855555640326607,0.0,6.166666666666667,0.0
770,student[49],897872.9306706919,6249134.148593839,date ('2021-05-27 17:13:25'),26.129165903727213,-97.64216906347787,84.61486111111111,0.0,15.951528031296201,0.0,6.164583333333334,0.0
771,student[49],897877.1218609735,6249110.918563669,date ('2021-05-27 17:13:30'),27.80249991416931,-121.64707096508347,84.6075,0.0,15.837499618530273,0.0,6.3849998950958256,0.0
772,student[49],897880.580758672,6249087.562181358,date ('2021-05-27 17:13:35'),27.798194358083936,-159.29869266919385,84.60013888888889,0.0,15.834027396308052,0.0,6.3830554511812,0.0
773,student[49],897884.0396563705,6249064.205799048,date ('2021-05-27 17:13:40'),24.46222234302097,-114.55404260831587,84.59277777777777,0.0,15.83944453133477,0.0,6.081111184755961,0.0
774,student[49],897887.498554069,6249040.849416738,date ('2021-05-27 17:13:45'),23.481250206629436,-79.35282342852308,84.58541666666666,0.0,15.735416372617086,0.0,6.079166740179062,0.0
775,student[49],897890.9574517675,6249017.493034428,date ('2021-05-27 17:13:50'),21.800555086135866,-64.93090734330781,84.57805555555555,0.0,15.531389519903396,0.0,6.054166762034098,0.0
776,student[49],897894.416349466,6248994.136652118,date ('2021-05-27 17:13:55'),22.39694435596466,-59.719913345922926,84.47069444444445,0.0,15.627360436651442,0.0,6.052083428700765,0.0
777,student[49],897897.8752471645,6248970.780269808,date ('2021-05-27 17:14:00'),23.070000584920248,-67.313902648985,84.46333333333334,0.0,15.623332659403482,0.0,6.073333406448365,0.0
778,student[49],897901.2991804706,6248947.418791779,date ('2021-05-27 17:14:05'),24.242777575386896,-101.12113840619244,84.45597222222223,0.0,15.719305263625252,0.0,6.071388961871465,0.0
779,student[49],897904.6504965916,6248924.046730506,date ('2021-05-27 17:14:10'),23.36249981986152,-97.7073890665349,84.44861111111112,0.0,15.615277104907566,0.0,6.045833428700765,0.0
780,student[49],897908.0018127125,6248900.674669233,date ('2021-05-27 17:14:15'),22.88249990940094,-119.90733913641678,84.44125,0.0,15.611249327659607,0.0,6.0437500953674315,0.0
781,student[49],897911.3531288333,6248877.30260796,date ('2021-05-27 17:14:20'),22.302777396308052,-106.19589486106885,84.43388888888889,0.0,15.607221550411648,0.0,5.965555723508199,0.0
782,student[49],897914.704049758,6248853.930490025,date ('2021-05-27 17:14:25'),22.775277304649354,-78.56257384209177,84.42652777777778,0.0,15.603193773163689,0.0,5.9636112789313,0.0
783,student[49],897917.9490783708,6248830.543629246,date ('2021-05-27 17:14:30'),25.623332754770914,-94.21023323741139,84.41916666666667,0.0,15.520000243186951,0.0,6.361666568120321,0.0
784,student[49],897912.6800951118,6248810.798471593,date ('2021-05-27 17:14:35'),29.692360348171658,-108.94408854661347,84.33611111111111,0.0,16.092361642254723,0.0,6.459722389777501,0.0
785,student[49],897910.8490743296,6248789.685249548,date ('2021-05-27 17:14:40'),24.940000194973415,-89.37089765728018,84.40444444444445,0.0,15.513333574930828,0.0,6.35777768029107,0.0
786,student[49],897899.9510084362,6248768.739683724,date ('2021-05-27 17:14:45'),25.811666854222615,-73.63107918244746,84.29708333333333,0.0,15.78541628519694,0.0,6.355833236376444,0.0
787,student[49],897889.4150252888,6248747.61047723,date ('2021-05-27 17:14:50'),24.43250019285414,-83.43310208522149,84.28972222222222,0.0,15.506666906674702,0.0,6.353888792461819,0.0
788,student[49],897878.9543020139,6248726.443100527,date ('2021-05-27 17:14:55'),23.25361063480377,-87.42406360942881,84.2823611111111,0.0,15.754166666666666,0.0,6.0519445161024725,0.0
789,student[49],897868.4935787389,6248705.275723824,date ('2021-05-27 17:15:00'),22.774999618530273,-85.18310114456241,84.27499999999999,0.0,15.674999713897705,0.0,6.050000071525574,0.0
790,student[49],897858.0328554639,6248684.108347122,date ('2021-05-27 17:15:05'),23.271527396308052,-101.61475092409576,84.24249999999999,0.0,15.745833333333334,0.0,6.048055626948675,0.0
791,student[49],897847.572132189,6248662.940970419,date ('2021-05-27 17:15:10'),23.26805517408583,-97.4392622611362,84.235,0.0,15.741666666666667,0.0,6.046111182371775,0.0
792,student[49],897836.8878389114,6248641.886527698,date ('2021-05-27 17:15:15'),22.66458257039388,-84.64914958968441,84.22749999999999,0.0,15.637499618530274,0.0,5.944166833162308,0.0
793,student[49],897826.057842877,6248620.905685155,date ('2021-05-27 17:15:20'),24.835555458068846,-73.69276411217672,84.22,0.0,15.833333714803059,0.0,6.042222293217977,0.0
794,student[49],897815.2278468427,6248599.924842612,date ('2021-05-27 17:15:25'),24.257638507419163,-108.82071136796777,84.21249999999999,0.0,15.729166666666666,0.0,6.040277848641078,0.0
795,student[49],897804.3978508083,6248578.944000069,date ('2021-05-27 17:15:30'),26.128332964579265,-146.52063632978255,84.17916666666666,0.0,15.554167183240255,0.0,6.338333241144816,0.0
796,student[49],897793.5678547741,6248557.963157527,date ('2021-05-27 17:15:35'),30.776666384273106,-205.8195044373131,84.17152777777777,0.0,16.324722123146056,0.0,6.5363889594872795,0.0
797,student[49],897782.7378587397,6248536.982314984,date ('2021-05-27 17:15:40'),40.477777777777774,-257.0765825110849,84.16388888888888,0.0,18.121110746595594,0.0,7.0605556011199955,0.0
798,student[49],897766.8124847565,6248524.838760363,date ('2021-05-27 17:15:45'),40.475,-318.9614047006161,84.15625,0.0,18.11749963760376,0.0,7.05875004529953,0.0
799,student[49],897743.8425878328,6248519.631587023,date ('2021-05-27 17:15:50'),37.39861223432753,-283.042639065152,84.14861111111111,0.0,17.84027777777778,0.0,7.056944489479065,0.0
800,student[49],897721.4880294963,6248512.045379958,date ('2021-05-27 17:15:55'),32.16333267158932,-326.59863773570936,84.11444444444444,0.0,16.710277548101214,0.0,6.628611085812251,0.0
801,student[49],897699.2269656112,6248504.175968602,date ('2021-05-27 17:16:00'),35.14666595458984,-361.6915701024183,84.10666666666667,0.0,17.00666732788086,0.0,6.72666654586792,0.0
802,student[49],897676.8205461171,6248496.733530166,date ('2021-05-27 17:16:05'),35.14430484771729,-394.00575098570033,84.09888888888888,0.0,17.10305494599872,0.0,6.824722133742439,0.0
803,student[49],897653.9397273377,6248490.924156229,date ('2021-05-27 17:16:10'),34.05333368513319,-411.1133465923372,84.13722222222222,0.0,17.199444217152067,0.0,6.822777689827813,0.0
804,student[49],897630.8893086815,6248485.809200933,date ('2021-05-27 17:16:15'),32.87708353996277,-356.30302765487687,84.12916666666668,0.0,16.49583399295807,0.0,6.620833307504654,0.0
805,student[49],897607.8388900253,6248480.694245638,date ('2021-05-27 17:16:20'),38.2372227774726,-338.2824427499085,84.12111111111112,0.0,17.292222118377687,0.0,6.84611099825965,0.0
806,student[49],897584.7906875882,6248475.569325187,date ('2021-05-27 17:16:25'),37.4348624282413,-242.00696102006282,84.08569444444444,0.0,17.38861138820648,0.0,6.844305443101459,0.0
807,student[49],897561.478752322,6248472.250503664,date ('2021-05-27 17:16:30'),35.7325005531311,-164.42456220680646,84.0775,0.0,17.112499499320982,0.0,6.814999914169311,0.0
808,student[49],897537.9124768301,6248470.841670415,date ('2021-05-27 17:16:35'),35.73013944096036,-102.71736269532538,84.06930555555556,0.0,17.10902727842331,0.0,6.813055470254686,0.0
809,student[49],897514.3205211681,6248469.890778232,date ('2021-05-27 17:16:40'),34.6555544535319,-76.83215408210113,84.06111111111112,0.0,17.250000052981907,0.0,6.811111026340061,0.0
810,student[49],897490.7285655062,6248468.939886048,date ('2021-05-27 17:16:45'),34.253333457310994,-51.53054442219847,84.025,0.0,17.174166444937388,0.0,6.809166582425435,0.0
811,student[49],897467.1366098442,6248467.988993865,date ('2021-05-27 17:16:50'),33.78277908960978,-79.28075178243014,84.01666666666667,0.0,17.0424995581309,0.0,6.80722213851081,0.0
812,student[49],897443.5446541822,6248467.0381016815,date ('2021-05-27 17:16:55'),33.579722770055135,-62.71323932639972,84.00833333333334,0.0,16.966945099830628,0.0,6.705277655522028,0.0
813,student[49],897419.9496948338,6248466.170380304,date ('2021-05-27 17:17:00'),33.40499989191691,-54.82326944565991,84.04333333333334,0.0,16.835000165303548,0.0,6.70333321094513,0.0
814,student[49],897402.5906843297,6248460.507556761,date ('2021-05-27 17:17:05'),35.77291742960612,-56.79833798550126,84.03472222222221,0.0,16.731250054306454,0.0,6.70138876636823,0.0
815,student[49],897398.62496531,6248444.3195720315,date ('2021-05-27 17:17:10'),35.770834096272786,-70.59751912910401,84.0261111111111,0.0,16.727500054571365,0.0,6.699444321791331,0.0
816,student[49],897394.6588439402,6248428.131685849,date ('2021-05-27 17:17:15'),31.49624891281128,-93.6254858457454,83.94625,0.0,16.223750054836273,0.0,6.497500067949295,0.0
817,student[49],897391.0780640439,6248411.854249325,date ('2021-05-27 17:17:20'),28.722221459282768,-72.29730535487434,83.93777777777778,0.0,15.777777777777779,0.0,6.3955557187398275,0.0
818,student[49],897388.028593829,6248395.500806973,date ('2021-05-27 17:17:25'),28.71944368150499,-46.50979938809577,83.92930555555556,0.0,15.774305555555555,0.0,6.393611274162928,0.0
819,student[49],897386.9114593677,6248378.871622135,date ('2021-05-27 17:17:30'),29.145833651224773,-51.29746660323747,83.89166666666667,0.0,15.941667318344116,0.0,6.391666829586029,0.0
820,student[49],897385.9923108821,6248362.234474349,date ('2021-05-27 17:17:35'),29.043194937705994,-30.041330706122412,83.88305555555556,0.0,16.008749572436013,0.0,6.38972238500913,0.0
821,student[49],897385.7703536133,6248345.569285698,date ('2021-05-27 17:17:40'),29.040556049346925,-45.975909133496046,83.87444444444445,0.0,16.004999574025472,0.0,6.387777940432231,0.0
822,student[49],897385.5483963446,6248328.904097048,date ('2021-05-27 17:17:45'),28.237916016578673,-41.86347854343483,83.86583333333334,0.0,15.8308336019516,0.0,6.385833495855332,0.0
823,student[49],897385.952293011,6248312.251592849,date ('2021-05-27 17:17:50'),27.686666398578218,-48.63762364302964,83.85722222222222,0.0,15.82722249031067,0.0,6.383889051278432,0.0
824,student[49],897386.8468035165,6248295.608947965,date ('2021-05-27 17:17:55'),27.683333065774704,-19.595019833145823,83.84861111111111,0.0,15.823611378669739,0.0,6.381944606701533,0.0
825,student[49],897387.740020421,6248278.966233604,date ('2021-05-27 17:18:00'),26.20999984741211,6.971345061186858,83.84,0.0,15.549999523162843,0.0,6.279999923706055,0.0
826,student[49],897388.6332226951,6248262.323518457,date ('2021-05-27 17:18:05'),27.006805973582797,10.166095376151183,83.8313888888889,0.0,15.616388679875268,0.0,6.278055479791429,0.0
827,student[49],897389.5264249692,6248245.680803309,date ('2021-05-27 17:18:10'),27.003611527548895,12.993912779795487,83.82277777777777,0.0,15.612777569558885,0.0,6.276111035876804,0.0
828,student[49],897390.4196272433,6248229.038088162,date ('2021-05-27 17:18:15'),27.20041651725769,3.5933489060953008,83.81416666666667,0.0,15.539582860469817,0.0,6.274166591962179,0.0
829,student[49],897391.2770154946,6248212.393767671,date ('2021-05-27 17:18:20'),25.627777364518906,2.5333155760057604,83.73611111111111,0.0,15.752778424157036,0.0,5.972222288449605,0.0
830,student[49],897391.8764050415,6248195.737882526,date ('2021-05-27 17:18:25'),25.62472181055281,-28.348342229920558,83.72763888888889,0.0,15.748472868071662,0.0,5.970277843872706,0.0
831,student[49],897392.4757945884,6248179.0819973815,date ('2021-05-27 17:18:30'),25.721666638056437,-8.600186535109343,83.71916666666667,0.0,15.398333978652953,0.0,6.268333260218302,0.0
832,student[49],897393.0751841353,6248162.426112236,date ('2021-05-27 17:18:35'),25.718611084090337,-78.14926599321961,83.71069444444444,0.0,15.739861755900913,0.0,5.966388954718908,0.0
833,student[49],897393.6745736822,6248145.770227092,date ('2021-05-27 17:18:40'),25.71555553012424,-158.51015734792136,83.70222222222222,0.0,15.735556199815537,0.0,5.964444510142008,0.0
834,student[49],897394.243509695,6248129.113292251,date ('2021-05-27 17:18:45'),26.012500524520874,-233.2642324869702,83.69375,0.0,15.487499415874481,0.0,6.262499928474426,0.0
835,student[49],897394.7923965311,6248112.455666339,date ('2021-05-27 17:18:50'),26.278055795033772,-221.71536700320053,83.68527777777777,0.0,15.515277314186097,0.0,6.260555484559801,0.0
836,student[49],897395.341283367,6248095.798040427,date ('2021-05-27 17:18:55'),26.274861351648966,-178.23511154948744,83.67680555555555,0.0,15.511805093288421,0.0,6.258611040645175,0.0
837,student[49],897395.890170203,6248079.1404145155,date ('2021-05-27 17:19:00'),26.371666685740152,-115.24510816138441,83.63666666666667,0.0,15.508332872390747,0.0,6.25666659673055,0.0
838,student[49],897398.26650413,6248063.965886688,date ('2021-05-27 17:19:05'),26.36847223970625,-68.2027267383854,83.62805555555555,0.0,15.504860651493072,0.0,6.2547221528159245,0.0
839,student[50],898185.0404541118,6245538.256064728,date ('2021-05-27 15:40:00'),14.233333269755045,-102.21524287658794,90.26666666666667,0.0,19.266666412353516,0.0,6.1333333651224775,0.0
840,student[50],898198.8209278757,6245509.585434825,date ('2021-05-27 15:40:05'),17.33486174742381,-203.8059574618066,90.26722222222223,0.0,18.963472731908162,0.0,6.4323610153463155,0.0
841,student[50],898215.3985438258,6245507.864845627,date ('2021-05-27 15:40:10'),18.00333333015442,-231.20996431403012,90.20083333333334,0.0,18.960278288523355,0.0,6.431388792726729,0.0
842,student[50],898231.976159776,6245506.144256429,date ('2021-05-27 15:40:15'),18.00499999523163,-236.85804669189739,90.20125,0.0,18.95708384513855,0.0,6.430416570107142,0.0
843,student[50],898248.553775726,6245504.423667232,date ('2021-05-27 15:40:20'),16.539444250530668,-161.35001904383,90.20166666666667,0.0,19.386666923099092,0.0,6.229444381925795,0.0
844,student[50],898264.8968312556,6245506.922082597,date ('2021-05-27 15:40:25'),17.240972479184467,-84.31739528896831,90.20208333333333,0.0,18.95069495836894,0.0,6.4284721248679695,0.0
845,student[50],898280.6904385587,6245512.227831205,date ('2021-05-27 15:40:30'),17.242500257492065,-30.713443848912632,90.2025,0.0,18.94750051498413,0.0,6.427499902248383,0.0
846,student[50],898295.876684337,6245518.992719318,date ('2021-05-27 15:40:35'),20.546944567892286,12.542639037958839,90.13527777777777,0.0,20.044305162959628,0.0,6.726527716053857,0.0
847,student[50],898312.115319793,6245522.537147561,date ('2021-05-27 15:40:40'),20.548889011806914,0.15514804449458808,90.13555555555556,0.0,20.041110716925726,0.0,6.725555494096544,0.0
848,student[50],898326.0021364746,6245529.146371257,date ('2021-05-27 15:40:45'),16.979165903727214,12.836079739193634,90.13583333333334,0.0,18.93791718482971,0.0,6.424583234389623,0.0
849,student[50],898332.8958889623,6245551.598798419,date ('2021-05-27 15:40:50'),18.88472170299954,50.580482949876085,90.13611111111112,0.0,19.73472197850545,0.0,6.623611145549351,0.0
850,student[50],898348.7415121378,6245568.848627724,date ('2021-05-27 15:40:55'),17.71833347214593,54.55652250714881,90.13638888888889,0.0,19.33152791659037,0.0,6.522639018959469,0.0
851,student[50],898367.6088896457,6245583.014592802,date ('2021-05-27 15:41:00'),23.961666425069172,48.074838622749915,90.13666666666667,0.0,20.759999879201253,0.0,6.921666566530863,0.0
852,student[50],898384.49543833,6245599.245435283,date ('2021-05-27 15:41:05'),21.358610468440585,24.87519612421987,90.06847222222221,0.0,20.425139411290488,0.0,6.789166541232003,0.0
853,student[50],898391.0016246794,6245621.773199204,date ('2021-05-27 15:41:10'),20.060555675294665,-91.83882653700687,90.06861111111111,0.0,19.721944204966228,0.0,6.6197222577201,0.0
854,student[50],898392.0245314386,6245645.325420972,date ('2021-05-27 15:41:15'),20.193750023841858,-144.36469032251452,90.06875,0.0,19.74999988079071,0.0,6.618750035762787,0.0
855,student[50],898396.8639800135,6245668.30887481,date ('2021-05-27 15:41:20'),20.064444563123914,-137.4639426785997,90.06888888888888,0.0,19.746666547987196,0.0,6.617777813805474,0.0
856,student[50],898395.1848644475,6245691.860204684,date ('2021-05-27 15:41:25'),19.197361138131882,-273.29684865736664,90.06902777777778,0.0,19.712360874811807,0.0,6.616805591848162,0.0
857,student[50],898389.1464744422,6245714.661047506,date ('2021-05-27 15:41:30'),17.830000527699788,-327.6940026534993,90.06916666666666,0.0,19.409167194366454,0.0,6.5158334652582806,0.0
858,student[50],898381.9959126505,6245737.157844997,date ('2021-05-27 15:41:35'),18.331667195426093,-232.4211830271,90.06930555555554,0.0,19.436667312516107,0.0,6.514861243300968,0.0
